2015.05.19,10:00,0.92490,0.93600,0.92490,0.93100,7883
2015.05.19,11:00,0.93110,0.93270,0.93010,0.93170,4886
2015.05.19,12:00,0.93160,0.93200,0.93000,0.93040,2751
2015.05.19,13:00,0.93040,0.93110,0.92960,0.92990,1860
2015.05.19,14:00,0.92990,0.93190,0.92970,0.92970,2262
2015.05.19,15:00,0.92970,0.93760,0.92960,0.93710,5567
2015.05.19,16:00,0.93710,0.93720,0.93360,0.93480,4700
2015.05.19,17:00,0.93470,0.93790,0.93430,0.93770,4805
2015.05.19,18:00,0.93780,0.93810,0.93590,0.93660,3418
2015.05.19,19:00,0.93650,0.93720,0.93580,0.93590,1476
2015.05.19,20:00,0.93590,0.93800,0.93580,0.93720,1202
2015.05.19,21:00,0.93720,0.93740,0.93640,0.93700,1125
2015.05.19,22:00,0.93700,0.93740,0.93600,0.93740,738
2015.05.19,23:00,0.93740,0.93750,0.93600,0.93600,913
2015.05.20,00:00,0.93670,0.93690,0.93640,0.93660,340
2015.05.20,01:00,0.93670,0.93710,0.93650,0.93690,1409
2015.05.20,02:00,0.93680,0.93710,0.93660,0.93690,426
2015.05.20,03:00,0.93700,0.93820,0.93680,0.93710,1512
2015.05.20,04:00,0.93700,0.93750,0.93640,0.93680,1245
2015.05.20,05:00,0.93680,0.93690,0.93560,0.93610,686
2015.05.20,06:00,0.93610,0.93640,0.93580,0.93620,425
2015.05.20,07:00,0.93620,0.93680,0.93580,0.93680,619
2015.05.20,08:00,0.93680,0.93780,0.93530,0.93780,944
2015.05.20,09:00,0.93780,0.93960,0.93710,0.93890,3912
2015.05.20,10:00,0.93890,0.94030,0.93770,0.93870,3697
2015.05.20,11:00,0.93870,0.93870,0.93570,0.93750,4117
2015.05.20,12:00,0.93750,0.93830,0.93630,0.93740,2995
2015.05.20,13:00,0.93740,0.94020,0.93690,0.93970,2849
2015.05.20,14:00,0.93980,0.93990,0.93760,0.93800,3120
2015.05.20,15:00,0.93800,0.93840,0.93490,0.93500,5018
2015.05.20,16:00,0.93490,0.93820,0.93490,0.93710,4991
2015.05.20,17:00,0.93710,0.93840,0.93630,0.93820,5330
2015.05.20,18:00,0.93820,0.94010,0.93790,0.93920,4696
2015.05.20,19:00,0.93920,0.93940,0.93670,0.93680,2258
2015.05.20,20:00,0.93690,0.93720,0.93520,0.93580,2161
2015.05.20,21:00,0.93570,0.93850,0.93330,0.93530,7480
2015.05.20,22:00,0.93540,0.93670,0.93420,0.93570,2210
2015.05.20,23:00,0.93580,0.93700,0.93550,0.93700,1014
2015.05.21,00:00,0.93680,0.93700,0.93610,0.93660,538
2015.05.21,01:00,0.93660,0.93680,0.93620,0.93650,452
2015.05.21,02:00,0.93640,0.93670,0.93580,0.93580,349
2015.05.21,03:00,0.93580,0.93600,0.93430,0.93460,1194
2015.05.21,04:00,0.93460,0.93530,0.93440,0.93500,1049
2015.05.21,05:00,0.93500,0.93500,0.93350,0.93370,733
2015.05.21,06:00,0.93370,0.93450,0.93340,0.93380,1056
2015.05.21,07:00,0.93380,0.93430,0.93310,0.93410,980
2015.05.21,08:00,0.93410,0.93560,0.93390,0.93450,764
2015.05.21,09:00,0.93450,0.93790,0.93450,0.93650,3564
2015.05.21,10:00,0.93660,0.93660,0.93290,0.93460,5267
2015.05.21,11:00,0.93460,0.93470,0.93120,0.93210,4343
2015.05.21,12:00,0.93210,0.93330,0.93200,0.93270,2665
2015.05.21,13:00,0.93270,0.93300,0.93030,0.93170,2818
2015.05.21,14:00,0.93170,0.93370,0.93100,0.93350,2961
2015.05.21,15:00,0.93350,0.93550,0.93280,0.93530,5035
2015.05.21,16:00,0.93530,0.93620,0.93340,0.93490,4959
2015.05.21,17:00,0.93500,0.93700,0.93290,0.93580,6221
2015.05.21,18:00,0.93580,0.93590,0.93380,0.93440,3879
2015.05.21,19:00,0.93440,0.93470,0.93350,0.93370,1311
2015.05.21,20:00,0.93370,0.93500,0.93350,0.93490,1481
2015.05.21,21:00,0.93490,0.93520,0.93420,0.93510,1401
2015.05.21,22:00,0.93510,0.93630,0.93480,0.93620,1073
2015.05.21,23:00,0.93620,0.93650,0.93600,0.93640,668
2015.05.22,00:00,0.93650,0.93680,0.93590,0.93670,900
2015.05.22,01:00,0.93670,0.93670,0.93630,0.93670,396
2015.05.22,02:00,0.93670,0.93760,0.93640,0.93760,336
2015.05.22,03:00,0.93750,0.93750,0.93630,0.93630,623
2015.05.22,04:00,0.93640,0.93650,0.93570,0.93630,1204
2015.05.22,05:00,0.93620,0.93650,0.93520,0.93530,898
2015.05.22,06:00,0.93530,0.93590,0.93460,0.93460,652
2015.05.22,07:00,0.93470,0.93510,0.93420,0.93510,676
2015.05.22,08:00,0.93510,0.93550,0.93410,0.93460,800
2015.05.22,09:00,0.93450,0.93450,0.93260,0.93360,2479
2015.05.22,10:00,0.93370,0.93450,0.93290,0.93320,2619
2015.05.22,11:00,0.93320,0.93340,0.93170,0.93180,2634
2015.05.22,12:00,0.93190,0.93230,0.92880,0.92990,2220
2015.05.22,13:00,0.92990,0.93110,0.92830,0.93090,2428
2015.05.22,14:00,0.93100,0.93360,0.93100,0.93300,2396
2015.05.22,15:00,0.93300,0.94240,0.93180,0.94120,6036
2015.05.22,16:00,0.94130,0.94540,0.94130,0.94330,6754
2015.05.22,17:00,0.94330,0.94450,0.94110,0.94210,3898
2015.05.22,18:00,0.94210,0.94310,0.94110,0.94250,3026
2015.05.22,19:00,0.94260,0.94300,0.94170,0.94240,1849
2015.05.22,20:00,0.94240,0.94410,0.94160,0.94390,3354
2015.05.22,21:00,0.94390,0.94470,0.94290,0.94320,1269
2015.05.22,22:00,0.94320,0.94420,0.94310,0.94380,589
2015.05.22,23:00,0.94370,0.94370,0.94370,0.94370,3
2015.05.25,00:00,0.94310,0.94480,0.94260,0.94350,780
2015.05.25,01:00,0.94350,0.94460,0.94270,0.94270,1133
2015.05.25,02:00,0.94270,0.94350,0.94240,0.94300,1698
2015.05.25,03:00,0.94300,0.94480,0.94290,0.94380,1885
2015.05.25,04:00,0.94380,0.94420,0.94320,0.94370,1314
2015.05.25,05:00,0.94370,0.94380,0.94240,0.94250,1021
2015.05.25,06:00,0.94250,0.94270,0.94220,0.94240,699
2015.05.25,07:00,0.94250,0.94270,0.94240,0.94240,484
2015.05.25,08:00,0.94240,0.94270,0.94140,0.94150,811
2015.05.25,09:00,0.94150,0.94160,0.94020,0.94050,1688
2015.05.25,10:00,0.94050,0.94300,0.94020,0.94290,1752
